Client Order ID,Instrument,Side,Quantity,Price
o000829,Rose,1,640,15.5
o000830,Orchid,2,220,15.5
o000831,Lavender,2,940,11.5
o000832,Rose,2,550,14.0
o000833,Orchid,1,340,19.0
o000834,Rose,2,590,18.0
o000835,Lotus,1,640,19.0
o000836,Lavender,2,210,14.0
o000837,Rose,1,300,18.0
o000838,Rose,1,20,13.5
o000839,Rose,2,470,16.0
o000840,Lavender,1,50,18.5
o000841,Tulip,1,420,13.5
o000842,Tulip,2,350,11.0
o000843,Orchid,2,160,18.0
o000844,Rose,1,290,18.0
o000845,Rose,2,90,17.0
o000846,Lotus,2,420,11.0
o000847,Orchid,2,20,15.5
o000848,Lavender,2,730,14.5
o000849,Orchid,1,600,15.5
o000850,Orchid,2,990,13.0
o000851,Orchid,1,200,10.0
o000852,Tulip,1,300,18.5
o000853,Lotus,1,430,10.0
o000854,Tulip,2,140,13.0
o000855,Orchid,1,540,17.5
o000856,Rose,1,920,14.0
o000857,Rose,1,300,18.0
o000858,Tulip,2,590,11.0
o000859,Orchid,1,650,12.0
o000860,Tulip,1,760,19.0
o000861,Rose,2,850,12.0
o000862,Lavender,2,340,15.0
o000863,Tulip,2,410,17.0
o000864,Lotus,1,100,13.0
o000865,Lavender,1,200,11.5
o000866,Lavender,2,600,15.0
o000867,Tulip,1,690,15.5
o000868,Lavender,2,400,17.0
o000869,Lotus,1,120,12.5
o000870,Lotus,1,280,15.0
o000871,Lavender,1,920,13.5
o000872,Lotus,2,660,10.5
o000873,Lotus,2,230,10.0
o000874,Tulip,2,720,18.5
o000875,Lavender,1,600,11.5
o000876,Lavender,1,20,10.5
o000877,Lavender,1,260,16.0
o000878,Lotus,1,750,19.0
o000879,Lotus,1,30,11.0
o000880,Lavender,2,170,11.0
o000881,Lotus,1,60,17.0
o000882,Rose,1,740,16.5
o000883,Tulip,2,40,16.0
o000884,Tulip,1,460,13.0
o000885,Lavender,2,360,17.0
o000886,Lavender,1,790,19.5
o000887,Orchid,1,830,14.5
o000888,Tulip,2,710,17.5
o000889,Rose,1,360,16.0
o000890,Lavender,2,260,18.0
o000891,Lavender,1,490,15.5
o000892,Tulip,2,450,19.0
o000893,Orchid,2,500,14.0
o000894,Lavender,1,410,19.5
o000895,Lavender,1,1000,14.0
o000896,Rose,2,680,15.5
o000897,Orchid,1,210,11.5
o000898,Lavender,1,350,18.5
o000899,Rose,1,740,16.0
o000900,Lotus,1,230,13.5
o000901,Orchid,2,950,15.5
o000902,Orchid,1,910,15.5
o000903,Orchid,1,730,13.0
o000904,Tulip,2,230,17.5
o000905,Rose,1,80,13.5
o000906,Orchid,1,30,18.0
o000907,Tulip,1,430,19.5
o000908,Lavender,1,440,12.5
o000909,Lotus,1,30,12.0
o000910,Orchid,1,1000,11.5
o000911,Orchid,2,100,15.5
o000912,Tulip,1,440,14.5
o000913,Lotus,1,210,16.5
o000914,Tulip,2,230,18.5
o000915,Orchid,2,290,19.0
o000916,Lavender,2,400,14.5
o000917,Lavender,1,940,10.0
o000918,Orchid,2,990,19.0
o000919,Rose,1,780,15.0
o000920,Orchid,1,820,19.0
o000921,Rose,2,190,15.0
o000922,Rose,1,450,15.0
o000923,Lavender,1,910,15.0
o000924,Tulip,1,340,13.0
o000925,Lavender,1,450,14.0
o000926,Rose,1,70,16.0
o000927,Tulip,2,220,16.5
o000928,Tulip,2,450,18.5
o000929,Tulip,1,620,19.0
o000930,Lavender,1,580,11.0
o000931,Rose,2,30,15.0
o000932,Lotus,1,100,15.0
o000933,Lavender,2,210,11.0
o000934,Orchid,1,440,19.5
o000935,Orchid,2,910,10.0
o000936,Tulip,1,780,16.5
o000937,Lavender,1,130,15.0
o000938,Lavender,1,530,18.5
o000939,Orchid,2,850,14.5
o000940,Lotus,1,130,10.5
o000941,Tulip,2,200,10.5
o000942,Lotus,1,550,11.0
o000943,Lotus,2,260,11.5
o000944,Rose,1,220,14.5
o000945,Rose,2,150,14.5
o000946,Tulip,2,630,14.0
o000947,Rose,2,240,15.5
o000948,Tulip,2,240,17.0
o000949,Rose,2,570,17.0
o000950,Lotus,1,350,19.0
o000951,Rose,1,970,11.5
o000952,Rose,2,700,16.5
o000953,Orchid,1,710,10.5
o000954,Tulip,2,690,17.5
o000955,Orchid,1,610,14.5
o000956,Rose,2,920,10.5
o000957,Orchid,1,160,17.0
o000958,Lavender,1,280,13.0
o000959,Lavender,1,550,11.0
o000960,Tulip,1,810,12.0
o000961,Orchid,2,410,11.0
o000962,Rose,2,720,16.0
o000963,Orchid,2,360,18.0
o000964,Tulip,1,900,19.5
o000965,Orchid,2,150,16.5
o000966,Lavender,1,730,19.0
o000967,Orchid,1,140,19.0
o000968,Rose,2,690,15.5
o000969,Tulip,2,500,17.5
o000970,Orchid,2,50,12.5
o000971,Lotus,2,190,19.5
o000972,Orchid,2,50,16.0
o000973,Lotus,1,70,17.5
o000974,Lotus,2,30,15.0
o000975,Lotus,2,360,17.5
o000976,Rose,1,180,14.5
o000977,Tulip,2,350,16.5
o000978,Orchid,1,250,17.0
o000979,Lavender,2,950,17.5
o000980,Orchid,2,80,18.0
o000981,Lavender,1,400,18.0
o000982,Tulip,1,1000,18.0
o000983,Orchid,1,230,13.0
o000984,Lavender,1,320,10.5
o000985,Tulip,1,470,13.0
o000986,Lotus,2,600,18.0
o000987,Tulip,1,880,10.0
o000988,Lavender,2,630,19.5
o000989,Tulip,1,610,19.0
o000990,Orchid,2,450,12.5
o000991,Lotus,1,370,10.0
o000992,Tulip,1,210,19.0
o000993,Lavender,1,830,13.5
o000994,Lavender,2,840,16.5
o000995,Orchid,1,1000,10.0
o000996,Tulip,1,830,12.5
o000997,Orchid,1,290,14.0
o000998,Orchid,2,920,14.0
o000999,Tulip,2,450,17.0
o001000,Lotus,1,600,14.5
o001001,Orchid,2,750,11.5
o001002,Rose,2,720,19.5
o001003,Orchid,2,390,11.5
o001004,Tulip,1,440,14.0
o001005,Lotus,2,340,14.5
o001006,Lavender,1,670,13.5
o001007,Rose,2,850,15.0
o001008,Lavender,1,840,17.5
o001009,Lotus,2,540,16.0
o001010,Tulip,1,750,19.0
o001011,Lavender,2,930,13.5
o001012,Orchid,2,860,15.5
o001013,Orchid,2,220,18.5
o001014,Lavender,2,130,17.5
o001015,Lavender,2,930,18.5
o001016,Lavender,2,840,11.0
o001017,Lavender,2,290,14.5
o001018,Tulip,2,480,14.0
o001019,Orchid,2,600,11.5
o001020,Tulip,1,820,19.0
o001021,Orchid,1,610,13.0
o001022,Orchid,1,880,16.0
o001023,Orchid,2,530,10.5
o001024,Lavender,1,260,15.0
o001025,Tulip,2,190,15.0
o001026,Lavender,1,630,15.0
o001027,Lavender,2,820,10.5
o001028,Rose,2,360,13.0
o001029,Lavender,1,630,11.0
o001030,Lavender,2,820,16.5
o001031,Tulip,2,620,16.0
o001032,Rose,1,690,13.0
o001033,Lotus,1,420,18.0
o001034,Lavender,1,870,10.0
o001035,Lavender,1,890,15.5
o001036,Lotus,1,140,16.0
o001037,Orchid,2,220,11.0
o001038,Rose,2,380,17.0
o001039,Orchid,2,560,12.0
o001040,Lotus,2,460,13.0
o001041,Lavender,2,30,13.5
o001042,Lavender,1,280,10.0
o001043,Orchid,1,160,15.5
o001044,Rose,2,820,14.0
o001045,Orchid,1,770,10.5
o001046,Rose,1,70,11.5
o001047,Tulip,2,490,11.5
o001048,Orchid,2,610,12.0
o001049,Lavender,1,390,16.5
o001050,Rose,2,800,19.5
o001051,Lavender,2,140,18.0
o001052,Orchid,1,370,11.5
o001053,Rose,2,260,19.5
o001054,Lavender,2,670,13.0
o001055,Lotus,2,380,12.5
o001056,Rose,2,270,17.5
o001057,Lotus,1,10,10.0
o001058,Rose,1,740,17.5
o001059,Lavender,1,1000,18.0
o001060,Rose,1,330,13.5
o001061,Tulip,2,340,17.0
o001062,Rose,1,230,10.5
o001063,Lotus,2,870,15.0
o001064,Tulip,1,130,10.5
o001065,Rose,1,850,12.5
o001066,Lotus,2,570,19.5
o001067,Lotus,1,480,15.0
o001068,Lavender,1,520,16.0
o001069,Tulip,2,500,17.5
o001070,Tulip,1,150,12.0
o001071,Rose,1,140,16.5
o001072,Orchid,2,730,17.0
o001073,Lavender,2,1000,15.5
o001074,Orchid,1,880,12.0
o001075,Tulip,2,150,16.5
o001076,Tulip,1,90,14.0
o001077,Lotus,1,910,18.0
o001078,Orchid,1,860,15.0
o001079,Orchid,1,560,13.5
o001080,Tulip,2,850,16.0
o001081,Lavender,1,20,12.5
o001082,Orchid,2,640,12.5
o001083,Rose,2,420,13.5
o001084,Lotus,2,70,18.0
o001085,Lavender,2,520,13.5
o001086,Rose,2,570,19.0
o001087,Tulip,1,640,17.0
o001088,Lotus,1,640,10.0
o001089,Rose,2,530,10.5
o001090,Orchid,1,120,19.5
o001091,Orchid,2,660,18.5
o001092,Lavender,2,440,15.5
o001093,Rose,1,590,15.0
o001094,Orchid,2,920,15.5
o001095,Tulip,1,130,13.5
o001096,Rose,2,460,14.5
o001097,Orchid,2,900,11.5
o001098,Rose,1,640,12.0
o001099,Tulip,1,330,19.5
o001100,Lavender,1,160,16.0
o001101,Lavender,2,250,15.0
o001102,Rose,2,60,19.0
o001103,Rose,2,590,19.0
o001104,Orchid,1,640,10.0
o001105,Orchid,1,710,16.5
o001106,Orchid,2,660,12.5
o001107,Orchid,1,940,12.0
o001108,Rose,2,850,19.5
o001109,Orchid,2,650,16.0
o001110,Tulip,1,360,16.0
o001111,Lotus,2,580,12.0
o001112,Lavender,2,780,18.0
o001113,Lotus,2,920,18.5
o001114,Lavender,1,270,19.5
o001115,Lotus,2,870,12.0
o001116,Lavender,2,910,11.5
o001117,Lotus,2,750,19.0
o001118,Tulip,2,550,10.0
o001119,Orchid,1,40,16.0
o001120,Lavender,1,860,10.5
o001121,Lavender,2,970,12.5
o001122,Lotus,2,190,10.5
o001123,Lotus,1,970,18.5
o001124,Rose,2,580,11.5
o001125,Orchid,1,960,18.5
o001126,Tulip,1,660,14.5
o001127,Rose,2,500,16.5
o001128,Lotus,1,20,14.0
o001129,Lavender,2,290,15.5
o001130,Orchid,1,1000,13.0
o001131,Lotus,2,230,11.0
o001132,Lavender,1,950,18.0
o001133,Rose,2,60,16.5
o001134,Lotus,2,170,12.5
o001135,Orchid,2,10,15.0
o001136,Tulip,1,60,12.0
o001137,Lotus,1,1000,19.5
o001138,Lotus,2,740,18.5
o001139,Lotus,1,910,15.0
o001140,Orchid,1,240,18.0
o001141,Rose,1,540,18.5
o001142,Orchid,2,120,15.5
o001143,Lavender,1,850,15.0
o001144,Lotus,2,380,13.0
o001145,Orchid,2,720,10.0
o001146,Rose,2,580,13.5
o001147,Orchid,1,60,15.0
o001148,Tulip,1,500,14.0
o001149,Orchid,2,40,18.0
o001150,Lotus,2,630,10.5
o001151,Lotus,1,420,18.0
o001152,Rose,1,220,18.5
o001153,Orchid,1,810,11.0
o001154,Lavender,1,880,16.5
o001155,Rose,1,690,16.5
o001156,Rose,1,40,17.0
o001157,Lotus,1,120,11.0
o001158,Rose,1,330,18.5
o001159,Rose,1,340,16.5
o001160,Tulip,2,810,16.0
o001161,Tulip,2,30,16.0
o001162,Rose,1,830,19.5
o001163,Rose,1,900,11.0
o001164,Lotus,1,380,14.5
o001165,Orchid,1,370,17.0
o001166,Tulip,2,850,10.0
o001167,Tulip,1,690,13.5
o001168,Lavender,2,700,14.5
o001169,Lavender,2,870,15.5
o001170,Rose,1,160,10.5
o001171,Rose,2,690,18.5
o001172,Rose,2,270,15.5
o001173,Lavender,2,830,18.0
o001174,Lavender,1,240,13.5
o001175,Orchid,2,250,11.5
o001176,Lavender,1,970,18.5
o001177,Tulip,1,380,11.0
o001178,Lotus,1,260,19.0
o001179,Tulip,2,460,12.0
o001180,Lavender,1,370,19.5
o001181,Rose,1,410,17.5
o001182,Tulip,2,790,14.5
o001183,Orchid,1,730,19.0
o001184,Lotus,2,550,12.5
o001185,Rose,2,320,13.5
o001186,Tulip,2,470,12.0
o001187,Lotus,2,600,17.0
o001188,Lotus,2,630,18.5
o001189,Rose,1,830,19.5
o001190,Rose,2,180,18.5
o001191,Lavender,2,940,11.0
o001192,Rose,1,650,10.0
o001193,Orchid,2,990,19.0
o001194,Lavender,1,710,14.0
o001195,Orchid,2,840,12.0
o001196,Lotus,2,290,19.0
o001197,Lotus,1,600,18.0
o001198,Orchid,1,510,15.5
o001199,Orchid,1,850,13.5
o001200,Orchid,1,970,18.0
o001201,Lavender,2,210,12.5
o001202,Orchid,1,950,17.5
o001203,Lotus,1,290,17.5
o001204,Lavender,1,340,15.5
o001205,Lavender,1,860,13.0
o001206,Orchid,2,500,17.5
o001207,Tulip,1,60,15.0
o001208,Rose,2,950,14.0
o001209,Orchid,1,490,16.0
o001210,Lotus,1,670,14.0
o001211,Tulip,1,670,16.0
o001212,Lotus,2,630,17.5
o001213,Orchid,1,650,12.0
o001214,Tulip,1,300,11.0
o001215,Orchid,2,280,12.0
o001216,Lavender,1,470,19.5
o001217,Rose,1,540,15.0
o001218,Rose,2,870,17.5
o001219,Tulip,1,760,12.5
o001220,Tulip,1,320,10.5
o001221,Lavender,1,180,18.0
o001222,Rose,1,80,12.5
o001223,Lotus,1,670,16.0
o001224,Orchid,1,930,14.5
o001225,Rose,1,580,19.5
o001226,Tulip,2,220,13.5
o001227,Tulip,1,750,12.5
o001228,Orchid,2,220,15.0
o001229,Tulip,1,300,16.0
o001230,Tulip,1,140,10.0
o001231,Lavender,2,200,19.5
o001232,Rose,1,610,19.5
o001233,Orchid,1,690,18.0
o001234,Rose,1,620,12.0
o001235,Orchid,1,1000,16.5
o001236,Orchid,2,480,10.5
o001237,Orchid,2,300,17.5
o001238,Tulip,2,760,19.0
o001239,Rose,2,180,14.0
o001240,Tulip,1,110,14.5
o001241,Orchid,2,330,13.0
o001242,Rose,1,740,18.0
o001243,Rose,1,490,13.0
o001244,Lotus,2,470,11.5
o001245,Lavender,2,840,19.0
o001246,Lotus,2,690,16.5
o001247,Orchid,2,790,14.0
o001248,Tulip,1,530,18.5
o001249,Orchid,2,230,15.5
o001250,Orchid,2,330,14.5
o001251,Orchid,2,1000,16.0
o001252,Lavender,1,960,13.5
o001253,Tulip,1,130,13.0
o001254,Orchid,2,440,18.5
o001255,Orchid,1,210,16.0
o001256,Rose,1,190,17.5
o001257,Orchid,2,120,11.0
o001258,Lotus,1,480,11.0
o001259,Orchid,1,930,16.0
o001260,Tulip,2,920,19.5
o001261,Rose,1,820,17.5
o001262,Tulip,1,260,18.0
o001263,Lotus,1,50,19.5
o001264,Orchid,1,790,12.5
o001265,Rose,2,310,10.0
o001266,Lavender,1,360,16.0
o001267,Lotus,2,520,19.0
o001268,Lavender,1,950,11.0
o001269,Rose,2,930,18.5
o001270,Orchid,2,450,14.0
o001271,Lavender,1,590,16.0
o001272,Orchid,1,340,12.5
o001273,Tulip,1,720,11.0
o001274,Orchid,2,440,11.5
o001275,Orchid,2,690,19.0
o001276,Lotus,2,490,19.0
o001277,Tulip,1,970,15.0
o001278,Tulip,2,760,10.0
o001279,Tulip,1,340,11.0
o001280,Tulip,1,870,13.5
o001281,Lotus,2,460,18.0
o001282,Orchid,1,900,14.0
o001283,Lavender,2,120,16.0
o001284,Lotus,1,710,12.5
o001285,Tulip,2,460,13.0
o001286,Orchid,2,240,13.0
o001287,Tulip,1,310,13.5
o001288,Lotus,1,300,13.0
o001289,Lavender,2,200,11.5
o001290,Rose,1,870,17.5
o001291,Orchid,1,980,18.5
o001292,Rose,2,480,19.5
o001293,Lotus,2,740,14.0
o001294,Tulip,1,980,18.0
o001295,Lotus,2,290,19.0
o001296,Lavender,1,680,16.5
o001297,Tulip,1,650,15.5
o001298,Tulip,1,590,11.5
o001299,Orchid,2,410,10.0
o001300,Rose,1,490,19.0
o001301,Rose,2,470,19.5
o001302,Lotus,1,710,14.0
o001303,Lavender,2,610,19.5
o001304,Lotus,2,240,17.5
o001305,Tulip,1,540,15.5
o001306,Lotus,2,360,17.0
o001307,Lavender,1,740,13.5
o001308,Rose,2,310,18.5
o001309,Tulip,2,260,12.0
o001310,Lavender,2,20,12.5
o001311,Tulip,2,180,18.0
o001312,Orchid,2,630,14.5
o001313,Lotus,1,510,11.5
o001314,Lavender,1,280,14.0
o001315,Tulip,1,580,15.0
o001316,Lotus,2,470,18.5
o001317,Orchid,2,450,10.0
o001318,Tulip,1,450,19.5
o001319,Lavender,1,1000,14.5
o001320,Lotus,2,870,18.0
o001321,Tulip,2,110,16.0
o001322,Orchid,2,600,12.0
o001323,Lavender,2,540,19.5
o001324,Orchid,2,100,11.0
o001325,Lavender,2,300,15.0
o001326,Lotus,2,910,14.0
o001327,Orchid,2,350,17.0
o001328,Lotus,2,530,12.5
o001329,Lavender,1,170,13.5
o001330,Lotus,1,270,12.5
o001331,Tulip,1,130,11.0
o001332,Tulip,1,40,16.0
o001333,Orchid,1,140,14.0
o001334,Orchid,1,110,16.0
o001335,Lotus,1,320,14.5
o001336,Tulip,1,170,18.0
o001337,Lavender,1,50,15.5
o001338,Lotus,2,600,18.5
o001339,Lotus,2,180,18.5
o001340,Lavender,2,810,19.0
o001341,Tulip,2,450,17.5
o001342,Orchid,1,120,17.0
o001343,Lotus,2,530,14.0
o001344,Lavender,2,20,10.0
o001345,Orchid,1,450,14.5
o001346,Tulip,1,890,17.5
o001347,Tulip,2,20,16.5
o001348,Lotus,1,10,18.5
o001349,Lotus,1,530,18.5
o001350,Tulip,2,320,12.5
o001351,Tulip,2,290,14.0
o001352,Rose,2,810,13.5
o001353,Orchid,2,370,18.5
o001354,Lotus,2,250,11.0
o001355,Lavender,1,380,11.5
o001356,Tulip,2,350,19.5
o001357,Tulip,1,420,10.0
o001358,Lavender,1,690,10.0
o001359,Lavender,1,370,14.0
o001360,Lavender,2,940,10.0
o001361,Lavender,1,200,10.0
o001362,Tulip,1,440,16.5
o001363,Lotus,2,480,17.0
o001364,Rose,2,110,12.0
o001365,Rose,2,1000,16.0
o001366,Rose,2,240,13.0
o001367,Lotus,2,20,11.5
o001368,Lavender,2,990,17.0
o001369,Lavender,1,260,17.0
o001370,Rose,1,610,16.0
o001371,Lotus,2,210,10.5
o001372,Orchid,1,330,17.5
o001373,Lotus,1,470,10.5
o001374,Lavender,1,310,16.5
o001375,Lotus,1,220,14.0
o001376,Orchid,1,510,13.5
o001377,Rose,1,750,17.5
o001378,Orchid,1,480,11.0
o001379,Lavender,1,640,11.0
o001380,Orchid,2,980,10.5
o001381,Rose,2,830,12.0
o001382,Orchid,1,170,17.5
o001383,Lavender,2,720,15.5
o001384,Tulip,1,30,16.0
o001385,Lotus,1,330,10.5
o001386,Tulip,2,720,14.5
o001387,Orchid,2,250,19.0
o001388,Lavender,2,420,17.0
o001389,Lotus,1,90,18.0
o001390,Lavender,2,380,14.0
o001391,Orchid,2,590,10.0
o001392,Orchid,2,940,12.5
o001393,Rose,2,1000,19.5
o001394,Lavender,2,930,11.0
o001395,Orchid,2,250,18.0
o001396,Tulip,1,790,14.5
o001397,Lotus,2,830,15.0
o001398,Rose,1,670,11.0
o001399,Rose,1,230,10.5
o001400,Lavender,1,630,13.0
o001401,Rose,1,740,16.0
o001402,Tulip,2,70,15.5
o001403,Lavender,1,20,13.0
o001404,Tulip,1,600,10.5
o001405,Lotus,2,480,10.5
o001406,Orchid,2,680,10.5
o001407,Rose,2,100,13.0
o001408,Orchid,1,130,13.5
o001409,Orchid,2,250,13.0
o001410,Orchid,1,730,12.5
o001411,Orchid,2,960,11.5
o001412,Orchid,2,870,17.0
o001413,Tulip,1,220,12.5
o001414,Orchid,2,650,15.0
o001415,Lavender,2,460,15.0
o001416,Orchid,2,480,16.5
o001417,Tulip,2,780,13.5
o001418,Orchid,1,490,18.5
o001419,Lotus,2,580,17.0
o001420,Tulip,1,930,10.5
o001421,Lotus,1,670,12.0
o001422,Lotus,1,390,13.5
o001423,Lavender,2,30,14.0
o001424,Orchid,1,130,10.5
o001425,Tulip,2,200,12.0
o001426,Lotus,2,750,13.5
o001427,Lavender,2,390,11.0
o001428,Orchid,2,730,13.0
o001429,Rose,2,620,12.5
o001430,Tulip,1,770,14.5
o001431,Rose,2,110,10.5
o001432,Lotus,2,560,16.5
o001433,Rose,1,960,19.5
o001434,Rose,2,70,14.5
o001435,Orchid,1,410,18.5
o001436,Orchid,1,420,18.0
o001437,Lavender,1,70,16.0
o001438,Tulip,1,290,16.5
o001439,Lotus,2,190,12.0
o001440,Lotus,1,610,19.0
o001441,Rose,2,340,11.0
o001442,Tulip,2,1000,12.0
o001443,Lavender,2,720,13.0
o001444,Tulip,2,840,19.0
o001445,Lavender,1,320,11.0
o001446,Lotus,2,420,19.0
o001447,Rose,1,860,16.5
o001448,Tulip,2,450,13.0
o001449,Lotus,2,770,10.0
o001450,Lotus,1,450,19.5
o001451,Tulip,1,570,10.5
o001452,Lavender,1,880,15.5
o001453,Lavender,1,150,10.5
o001454,Lavender,1,370,10.0
o001455,Lotus,1,400,17.0
o001456,Tulip,1,430,13.0
o001457,Orchid,1,270,18.5
o001458,Orchid,2,710,17.5
o001459,Orchid,1,890,10.0
o001460,Tulip,1,330,12.5
o001461,Rose,2,260,19.5
o001462,Lotus,1,600,10.0
o001463,Rose,2,850,14.0
o001464,Lotus,1,30,14.5
o001465,Tulip,1,490,18.0
o001466,Rose,2,630,19.5
o001467,Orchid,1,240,13.0
o001468,Orchid,2,720,10.0
o001469,Rose,1,680,14.5
o001470,Lotus,2,510,12.5
o001471,Rose,2,880,15.5
o001472,Lotus,2,310,18.0
o001473,Lotus,1,810,14.0
o001474,Tulip,1,720,14.0
o001475,Lavender,1,440,16.0
o001476,Lavender,1,940,16.0
o001477,Orchid,1,540,13.5
o001478,Orchid,1,550,14.5
o001479,Orchid,2,580,18.5
o001480,Lavender,1,840,12.0
o001481,Orchid,1,180,14.5
o001482,Orchid,1,560,12.0
o001483,Orchid,1,410,11.0
o001484,Orchid,1,240,15.0
o001485,Lavender,1,980,15.0
o001486,Tulip,2,390,17.0
o001487,Lotus,1,1000,13.0
o001488,Rose,1,240,10.0
o001489,Orchid,2,780,19.0
o001490,Orchid,1,770,13.5
o001491,Lavender,1,460,11.0
o001492,Tulip,1,650,19.5
o001493,Tulip,2,240,16.0
o001494,Tulip,2,180,12.5
o001495,Lavender,1,50,16.5
o001496,Rose,2,530,13.5
o001497,Lavender,1,90,12.5
o001498,Tulip,2,890,15.0
o001499,Tulip,1,550,16.0
o001500,Rose,2,930,15.0
o001501,Tulip,1,670,11.5
o001502,Tulip,2,60,13.5
o001503,Orchid,2,950,10.5
o001504,Orchid,2,670,10.5
o001505,Lavender,2,570,16.0
o001506,Lotus,2,600,12.5
o001507,Tulip,2,790,10.5
o001508,Orchid,1,600,17.0
o001509,Rose,1,240,19.0
o001510,Orchid,1,510,16.5
o001511,Lotus,2,40,12.5
o001512,Tulip,1,590,11.0
o001513,Lotus,2,890,12.5
o001514,Rose,1,150,17.0
o001515,Lotus,1,680,16.0
o001516,Orchid,1,490,18.5
o001517,Tulip,1,990,12.5
o001518,Lotus,1,210,12.0
o001519,Lavender,1,540,14.5
o001520,Lotus,2,370,12.5
o001521,Rose,1,260,10.0
o001522,Orchid,2,20,17.0
o001523,Tulip,2,700,10.0
o001524,Orchid,2,310,13.0
o001525,Orchid,2,590,16.5
o001526,Tulip,1,770,19.5
o001527,Rose,1,710,14.0
o001528,Orchid,1,70,12.5
o001529,Lavender,1,840,15.5
o001530,Rose,1,50,19.0
o001531,Orchid,2,430,11.0
o001532,Rose,1,540,12.5
o001533,Lavender,2,790,19.5
o001534,Orchid,1,590,19.0
o001535,Lotus,1,120,14.5
o001536,Lotus,2,490,11.0
o001537,Tulip,1,380,17.5
o001538,Lavender,1,890,14.0
o001539,Lotus,2,680,13.0
o001540,Lavender,1,140,19.0
o001541,Orchid,1,620,19.5
o001542,Lotus,2,780,15.0
o001543,Lotus,2,170,19.5
o001544,Orchid,2,670,17.5
o001545,Tulip,1,790,13.5
o001546,Lotus,1,10,11.5
o001547,Rose,2,810,11.5
o001548,Lavender,2,530,10.5
o001549,Lotus,2,720,13.0
o001550,Rose,1,890,14.5
o001551,Lotus,1,400,14.5
o001552,Orchid,2,990,10.0
o001553,Rose,2,440,16.0
o001554,Orchid,1,230,13.0
o001555,Lotus,2,870,17.5
o001556,Tulip,1,830,12.0
o001557,Tulip,1,810,17.0
o001558,Orchid,2,600,16.5
o001559,Rose,2,730,15.0
o001560,Orchid,1,270,19.0
o001561,Lotus,2,90,12.0
o001562,Lotus,1,440,16.0
o001563,Orchid,1,740,19.5
o001564,Tulip,1,770,11.5
o001565,Lotus,2,910,10.5
o001566,Lotus,2,120,17.5
o001567,Lavender,2,580,14.5
o001568,Lavender,2,230,11.5
o001569,Lotus,1,1000,13.0
o001570,Rose,2,650,10.0
o001571,Tulip,1,250,15.0
o001572,Tulip,2,1000,15.0
o001573,Lavender,1,670,12.0
o001574,Lavender,1,590,16.0
o001575,Orchid,1,10,14.5
o001576,Rose,1,430,17.0
o001577,Rose,1,670,14.5
o001578,Rose,2,820,13.0
o001579,Lotus,1,250,14.5
o001580,Lotus,2,990,17.0
o001581,Rose,2,200,12.5
o001582,Lotus,1,20,19.5
o001583,Orchid,1,270,18.5
o001584,Lotus,2,350,12.0
o001585,Lotus,1,220,11.0
o001586,Lotus,2,700,17.0
o001587,Rose,1,40,17.5
o001588,Rose,1,500,10.5
o001589,Rose,2,510,12.5
o001590,Orchid,2,790,15.5
o001591,Lotus,2,260,18.5
o001592,Rose,2,730,12.0
o001593,Rose,2,130,17.0
o001594,Lotus,2,610,13.5
o001595,Lavender,1,790,14.0
o001596,Lotus,2,240,15.0
o001597,Lotus,2,630,10.0
o001598,Rose,2,150,15.5
o001599,Tulip,2,220,14.5
o001600,Lotus,1,660,11.5
o001601,Tulip,1,420,18.5
o001602,Rose,2,690,17.0
o001603,Tulip,2,310,19.5
o001604,Lavender,1,620,16.0
o001605,Rose,2,270,19.0
o001606,Tulip,2,730,15.0
o001607,Orchid,1,230,11.0
o001608,Orchid,2,150,19.0
o001609,Orchid,2,420,18.5
o001610,Rose,2,230,14.5
o001611,Tulip,1,770,11.5
o001612,Orchid,2,420,17.5
o001613,Rose,1,280,12.0
o001614,Orchid,1,970,12.0
o001615,Lavender,2,690,14.5
o001616,Tulip,2,260,13.0
o001617,Lotus,2,730,14.5
o001618,Tulip,2,120,19.0
o001619,Rose,2,170,14.5
o001620,Rose,2,710,10.5
o001621,Rose,2,150,14.5
o001622,Rose,1,560,19.0
o001623,Tulip,2,920,16.0
o001624,Tulip,2,560,18.5
o001625,Lavender,1,610,12.0
o001626,Lavender,2,470,16.5
o001627,Lavender,2,860,12.0
o001628,Lavender,1,100,10.0
o001629,Lavender,2,850,16.5
o001630,Lavender,1,180,16.5
o001631,Tulip,2,800,12.5
o001632,Tulip,2,710,17.0
o001633,Tulip,2,290,12.5
o001634,Tulip,1,740,17.5
o001635,Lavender,2,530,18.5
o001636,Orchid,2,50,10.5
o001637,Orchid,2,910,15.5
o001638,Rose,2,890,11.0
o001639,Lavender,2,600,18.0
o001640,Rose,1,320,17.5
o001641,Rose,2,790,10.5
o001642,Lotus,1,610,17.0
o001643,Orchid,2,740,15.0
o001644,Tulip,2,380,14.5
o001645,Lavender,1,890,19.5
o001646,Lotus,2,80,17.5
o001647,Orchid,1,740,10.5
o001648,Lotus,1,370,17.5
o001649,Rose,1,650,11.0
o001650,Lotus,2,170,19.5
o001651,Lotus,2,330,10.0
o001652,Rose,1,760,12.0
o001653,Tulip,2,230,14.0
o001654,Lavender,2,240,18.0
o001655,Rose,2,110,12.0
o001656,Orchid,1,640,16.5
o001657,Tulip,1,850,17.0
o001658,Lavender,1,740,15.5
